,UniqueTowID,Survey,TowNum,Region,Stratum,Grid_ID,Common_name,Scientific_name,NumberCaught,catch_sum,Weight,weight_sum,Catch_Weight_Type,Catch_Weight_Unit,Subsample_Weight,Male_weights,female_weights,station_code,Start_Date,End_Date,start_lat,start_lon,end_lat,end_lon,start_depth,end_depth,avg_depth,Tow_Time,Tow_LengthNM,Catch_seq,Tow_Time_Exp,Std_dur,EXP_Catch,EXP_Weight,Year,Water_Temp_DegC,Salinity_psu
1174,1793594,SP09,26,2,4,668,lobster american,Homarus americanus,1,1,0.88,0.88,WH,KG,0,#N/A,0.88,R,5/11/2009 4:00:00,5/11/2009 4:00:00,43.5147,-69.91857,43.50975,-69.93595,61.6,62.4,62,20,0.815,4678886,1,20,1,0.88,2009,4.1,32.81
1175,1793595,SP09,27,2,3,566,lobster american,Homarus americanus,7,7,4.36,4.36,WH,KG,0,2.76,1.6,R,5/11/2009 4:00:00,5/11/2009 4:00:00,43.59272,-69.83887,43.58178,-69.84502,47.3,50.1,48.7,18,0.721,4678887,1.111111111,20,7.777777778,4.844444444,2009,4.2,32.57
1176,1793597,SP09,29,2,2,462,lobster american,Homarus americanus,147,147,29.32,29.32,WH,KG,0,17.42,11.9,R,5/11/2009 4:00:00,5/11/2009 4:00:00,43.64345,-69.85095,43.63157,-69.85807,23.7,34.3,29,20,0.777,4678889,1,20,147,29.32,2009,4.7,32
1177,1793598,SP09,30,2,1,367,lobster american,Homarus americanus,79,79,19.82,19.82,WH,KG,0,12.74,7.08,R,5/11/2009 4:00:00,5/11/2009 4:00:00,43.66897,-70.12995,43.65545,-70.12748,15.2,17.1,15.15,20,0.818,4678890,1,20,79,19.82,2009,6.1,31.63
1178,1793599,SP09,31,2,2,414,lobster american,Homarus americanus,199,199,52.54,52.54,WH,KG,0,18.68,33.86,R,5/12/2009 4:00:00,5/12/2009 4:00:00,43.657,-69.99948,43.64725,-70.01013,24.4,23.2,23.8,17,0.759,4678891,1.176470588,20,234.1176471,61.81176471,2009,5.4,31.85
1179,1793600,SP09,32,2,2,418,lobster american,Homarus americanus,124,124,26.26,26.26,WH,KG,0,11.78,14.48,R,5/12/2009 4:00:00,5/12/2009 4:00:00,43.66693,-69.90622,43.6537,-69.91183,24.5,29.6,27.05,20,0.803,4678892,1,20,124,26.26,2009,5.3,31.81
1180,1793601,SP09,33,2,1,224,lobster american,Homarus americanus,65,65,13.3,13.3,WH,KG,0,7.32,5.98,R,5/12/2009 4:00:00,5/12/2009 4:00:00,43.74682,-69.87613,43.7349,-69.88348,10,10.8,10.4,20,0.8,4678893,1,20,65,13.3,2009,6.1,31.88
1181,1793602,SP09,34,2,1,339,lobster american,Homarus americanus,139,139,43.96,43.96,WH,KG,0,22.04,21.92,R,5/12/2009 4:00:00,5/12/2009 4:00:00,43.6832,-69.83588,43.68935,-69.85342,16.6,12.9,14.75,20,0.846,4678894,1,20,139,43.96,2009,5.7,31.92
1182,1793603,SP09,35,2,1,303,lobster american,Homarus americanus,376,376,118.9,118.9,WH,KG,0,67.88,51.02,R,5/12/2009 4:00:00,5/12/2009 4:00:00,43.71088,-69.79963,43.6987,-69.80715,10.1,13.4,11.75,20,0.802,4678895,1,20,376,118.9,2009,5.9,31.99
1183,1793604,SP09,36,2,4,652,lobster american,Homarus americanus,3,3,1.54,1.54,WH,KG,0,0.34,1.2,R,5/13/2009 4:00:00,5/13/2009 4:00:00,43.53515,-69.69738,43.54855,-69.69022,70.1,67,68.55,20,0.863,4678896,1,20,3,1.54,2009,4.3,32.6
1184,1793605,SP09,37,2,3,508,lobster american,Homarus americanus,5,5,2.2,2.2,WH,KG,0,1.16,1.04,RA,5/13/2009 4:00:00,5/13/2009 4:00:00,43.62702,-69.70725,43.61425,-69.71322,50.7,52,51.35,20,0.809,4678897,1,20,5,2.2,2009,4.2,32.36
1185,1793606,SP09,38,2,3,507,lobster american,Homarus americanus,11,11,3.3,3.3,WH,KG,0,1.76,1.54,NR,5/13/2009 4:00:00,5/13/2009 4:00:00,43.61467,-69.75978,43.6208,-69.74267,51,46.8,48.9,20,0.831,4678898,1,20,11,3.3,2009,4.3,32.39
1186,1793608,SP09,40,2,2,231,lobster american,Homarus americanus,149,149,27.54,27.54,WH,KG,0,10.84,16.7,R,5/13/2009 4:00:00,5/13/2009 4:00:00,43.7294,-69.67748,43.74008,-69.68772,36.8,32.8,34.8,20,0.781,4678900,1,20,149,27.54,2009,6.8,31.25
1187,1793609,SP09,41,2,3,174,lobster american,Homarus americanus,59,59,16.06,16.06,WH,KG,0,5.14,10.92,R,5/14/2009 4:00:00,5/14/2009 4:00:00,43.76753,-69.38557,43.7788,-69.38103,46.6,44.7,45.65,20,0.708,4678901,1,20,59,16.06,2009,4.4,32.15
1188,1793610,SP09,42,2,3,282,lobster american,Homarus americanus,36,36,8.92,8.92,WH,KG,0,3.36,5.56,NR,5/14/2009 4:00:00,5/14/2009 4:00:00,43.76583,-69.35513,43.75317,-69.36112,45,46.4,45.7,20,0.804,4678902,1,20,36,8.92,2009,4.3,32.13
1189,1793611,SP09,43,2,4,397,lobster american,Homarus americanus,2,2,1.5,1.5,WH,KG,0,#N/A,1.5,RA,5/14/2009 4:00:00,5/14/2009 4:00:00,43.66087,-69.45023,43.6713,-69.43915,64.9,61.8,63.35,20,0.79,4678903,1,20,2,1.5,2009,4.1,32.36
1190,1793613,SP09,45,2,1,15,lobster american,Homarus americanus,270,270,46.16,46.16,WH,KG,0,28.86,17.3,R,5/15/2009 4:00:00,5/15/2009 4:00:00,43.94817,-69.38513,43.93937,-69.39843,7.6,8.6,8.1,20,0.781,4678905,1,20,270,46.16,2009,8.7,30.99
1191,1793615,SP09,47,2,1,58,lobster american,Homarus americanus,177,177,32.7,32.7,WH,KG,0,20.84,11.86,R,5/15/2009 4:00:00,5/15/2009 4:00:00,43.85607,-69.5312,43.84305,-69.52823,16.6,20.5,18.55,20,0.791,4678907,1,20,177,32.7,2009,4.8,32.06
1192,1793616,SP09,48,3,3,569,lobster american,Homarus americanus,11,11,7.24,7.24,WH,KG,0,4.24,3,NR,5/18/2009 4:00:00,5/18/2009 4:00:00,43.75238,-69.1444,43.74177,-69.15638,54.5,62.8,58.65,20,0.821,4679468,1,20,11,7.24,2009,4.3,32.37
1193,1793617,SP09,49,3,3,543,lobster american,Homarus americanus,48,48,15.2,15.2,WH,KG,0,7.48,7.72,R,5/18/2009 4:00:00,5/18/2009 4:00:00,43.77592,-69.18305,43.76417,-69.1741,47.1,48,47.55,20,0.805,4679469,1,20,48,15.2,2009,4.3,32.42
1194,1793618,SP09,50,3,2,392,lobster american,Homarus americanus,887,887,137.94,137.94,WH,KG,0,80.78,57.16,R,5/18/2009 4:00:00,5/18/2009 4:00:00,43.88,-69.03888,43.86848,-69.03522,26.3,28.9,26.7,18,0.744,4679470,1.111111111,20,985.5555556,153.2666667,2009,5.2,31.7
1195,1793620,SP09,52,3,1,254,lobster american,Homarus americanus,1825,1825,234.03,234.03,WH,KG,0,143.82,90.21,R,5/18/2009 4:00:00,5/18/2009 4:00:00,43.96818,-69.13407,43.96335,-69.1521,17.3,16.2,16.75,20,0.832,4679545,1,20,1825,234.03,2009,5.2,31.59
1196,1793621,SP09,53,3,1,9,lobster american,Homarus americanus,35,35,7,7,WH,KG,0,4.62,2.38,R,5/19/2009 4:00:00,5/19/2009 4:00:00,44.3138,-68.9234,44.3059,-68.93287,11.5,11.4,11.45,16,0.626,4677746,1.25,20,43.75,8.75,2009,5.2,30.95
1197,1793622,SP09,54,3,2,13,lobster american,Homarus americanus,2,2,0.74,0.74,WH,KG,0,0.34,0.4,R,5/19/2009 4:00:00,5/19/2009 4:00:00,44.30397,-68.85533,44.28982,-68.86067,24.2,21,22.6,20,0.879,4677747,1,20,2,0.74,2009,5,31.31
1198,1793623,SP09,55,3,2,77,lobster american,Homarus americanus,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,R,5/19/2009 4:00:00,5/19/2009 4:00:00,44.22877,-68.89115,44.22155,-68.89627,26.3,27.2,26.75,12,0.487,#N/A,1.666666667,20,0,0,2009,5,30.57
1199,1793624,SP09,56,3,2,127,lobster american,Homarus americanus,42,42,10.02,10.02,WH,KG,0,8.66,1.36,R,5/19/2009 4:00:00,5/19/2009 4:00:00,44.15968,-69.00918,44.14608,-69.007,31.4,29.7,30.55,20,0.821,4677748,1,20,42,10.02,2009,5.2,31.46
1200,1793625,SP09,57,3,1,165,lobster american,Homarus americanus,100,100,24.38,24.38,WH,KG,0,12.42,11.96,R,5/19/2009 4:00:00,5/19/2009 4:00:00,44.10773,-69.05172,44.1209,-69.05258,17.9,18.8,18.35,20,0.803,4677749,1,20,100,24.38,2009,5.3,31.33
1201,1793626,SP09,58,3,2,239,lobster american,Homarus americanus,771,771,160.3,160.3,WH,KG,0,98.7,61.6,R,5/19/2009 4:00:00,5/19/2009 4:00:00,43.9863,-69.04072,43.99542,-69.03108,24.7,30.3,27.5,16,0.688,4677750,1.25,20,963.75,200.375,2009,5.7,31.48
1202,1793627,SP09,59,3,4,783,lobster american,Homarus americanus,11,11,8.24,8.24,WH,KG,0,0.52,7.72,R,5/20/2009 4:00:00,5/20/2009 4:00:00,43.58013,-68.84427,43.5748,-68.85988,73.2,71.1,72.15,20,0.753,4677751,1,20,11,8.24,2009,4.8,32.79
1203,1793628,SP09,60,3,4,798,lobster american,Homarus americanus,1,1,1.2,1.2,WH,KG,0,#N/A,1.2,R,5/20/2009 4:00:00,5/20/2009 4:00:00,43.53575,-68.96582,43.54445,-68.9522,56,59.6,57.8,20,0.79,4677786,1,20,1,1.2,2009,4.6,32.68
1204,1793630,SP09,62,3,3,494,lobster american,Homarus americanus,49,49,13,13,WH,KG,0,7,6,RA,5/20/2009 4:00:00,5/20/2009 4:00:00,43.80022,-69.04253,43.81165,-69.03383,43.5,39.8,41.65,20,0.786,4677788,1,20,49,13,2009,4.4,31.75
1205,1793631,SP09,63,3,3,557,lobster american,Homarus americanus,6,6,4.42,4.42,WH,KG,0,1.92,2.5,NR,5/21/2009 4:00:00,5/21/2009 4:00:00,43.75802,-68.7269,43.77035,-68.72355,60.3,58.8,59.55,20,0.754,4677789,1,20,6,4.42,2009,4.6,32.39
1206,1793633,SP09,65,3,3,312,lobster american,Homarus americanus,43,43,9.84,9.84,WH,KG,0,5.02,4.82,R,5/21/2009 4:00:00,5/21/2009 4:00:00,43.9338,-68.78892,43.93495,-68.77178,43.5,48.2,45.85,20,0.745,4677791,1,20,43,9.84,2009,4.8,31.97
1207,1793634,SP09,66,3,3,293,lobster american,Homarus americanus,86,86,23,23,WH,KG,0,12.96,10.04,RA,5/21/2009 4:00:00,5/21/2009 4:00:00,43.9535,-68.71552,43.9648,-68.71832,45.5,44.2,44.85,20,0.771,4677792,1,20,86,23,2009,4.8,31.97
1208,1793635,SP09,67,3,1,40,lobster american,Homarus americanus,3,3,1.02,1.02,WH,KG,0,0.54,0.48,R,5/22/2009 4:00:00,5/22/2009 4:00:00,44.27478,-68.77707,44.26305,-68.78683,16.6,13.1,14.85,20,0.822,4677793,1,20,3,1.02,2009,5.7,29.01
1209,1793636,SP09,68,3,1,120,lobster american,Homarus americanus,25,25,6.22,6.22,WH,KG,0,2.74,3.48,R,5/22/2009 4:00:00,5/22/2009 4:00:00,44.1723,-68.79888,44.16112,-68.78823,8.4,10,9.2,20,0.814,4677794,1,20,25,6.22,2009,7.2,30.86
1210,1793638,SP09,70,4,3,631,lobster american,Homarus americanus,10,10,6.14,6.14,WH,KG,0,3.96,2.18,R,5/25/2009 4:00:00,5/25/2009 4:00:00,43.92945,-68.5532,43.91817,-68.56515,49.6,50,49.8,20,0.853,4678802,1,20,10,6.14,2009,4.8,32.36
1211,1793639,SP09,71,4,3,538,lobster american,Homarus americanus,72,72,18.78,18.78,WH,KG,0,8.3,10.48,R,5/25/2009 4:00:00,5/25/2009 4:00:00,43.99647,-68.5548,43.98317,-68.54748,43.6,46.5,45.05,20,0.856,4678803,1,20,72,18.78,2009,4.8,32.03
1212,1793641,SP09,73,4,1,307,lobster american,Homarus americanus,141,141,28.88,28.88,WH,KG,0,16.84,11.96,R,5/25/2009 4:00:00,5/25/2009 4:00:00,44.11027,-68.59047,44.11668,-68.58052,15.4,16.9,32.3,14,0.577,4678805,1.428571429,20,201.4285714,41.25714286,2009,7.6,31.43
1213,1793642,SP09,74,4,4,638,lobster american,Homarus americanus,2,2,1.54,1.54,WH,KG,0,0.78,0.76,R,5/26/2009 4:00:00,5/26/2009 4:00:00,43.92048,-68.40632,43.91115,-68.42057,58.6,59.1,58.85,20,0.833,4678806,1,20,2,1.54,2009,5,32.78
1214,1793643,SP09,75,4,4,597,lobster american,Homarus americanus,5,5,7.1,7.1,WH,KG,0,6.52,0.58,R,5/26/2009 4:00:00,5/26/2009 4:00:00,43.95307,-68.3165,43.94945,-68.3346,61.1,60,60.55,20,0.814,4678807,1,20,5,7.1,2009,5,32.77
1215,1793644,SP09,76,4,3,548,lobster american,Homarus americanus,3,3,1.52,1.52,WH,KG,0,0.42,1.1,RA,5/26/2009 4:00:00,5/26/2009 4:00:00,43.9997,-68.31843,43.986,-68.32662,51.8,52,51.9,20,0.894,4678808,1,20,3,1.52,2009,5,32.53
1216,1793645,SP09,77,4,3,497,lobster american,Homarus americanus,3,3,2.24,2.24,WH,KG,0,1.94,0.3,R,5/26/2009 4:00:00,5/26/2009 4:00:00,44.01205,-68.2577,44.01708,-68.24272,54.1,54.2,54.15,20,0.726,4678809,1,20,3,2.24,2009,5.1,32.52
1217,1793646,SP09,78,4,2,404,lobster american,Homarus americanus,152,152,38.48,38.48,WH,KG,0,21.26,17.22,R,5/26/2009 4:00:00,5/26/2009 4:00:00,44.06612,-68.40143,44.05523,-68.38998,34.6,38.2,36.4,20,0.82,4678810,1,20,152,38.48,2009,5.1,32.03
1218,1793647,SP09,79,4,3,266,lobster american,Homarus americanus,99,99,17.34,17.34,WH,KG,0,7.36,9.98,R,5/27/2009 4:00:00,5/27/2009 4:00:00,44.1482,-68.1062,44.14003,-68.11912,46.7,46.5,46.6,20,0.743,4678811,1,20,99,17.34,2009,5.1,31.86
1219,1793648,SP09,80,4,2,130,lobster american,Homarus americanus,132,132,26.94,26.94,WH,KG,0,14.98,11.96,R,5/27/2009 4:00:00,5/27/2009 4:00:00,44.24532,-68.43072,44.25838,-68.43842,24.6,28.7,26.65,20,0.853,4678812,1,20,132,26.94,2009,7.4,31.07
1220,1793649,SP09,81,4,1,91,lobster american,Homarus americanus,71,71,11.14,11.14,WH,KG,0,6.48,4.66,NR,5/27/2009 4:00:00,5/27/2009 4:00:00,44.30055,-68.49838,44.29047,-68.4852,19.1,18.5,18.8,20,0.847,4678813,1,20,71,11.14,2009,7.5,31.13
1221,1793650,SP09,82,4,1,90,lobster american,Homarus americanus,30,30,5.22,5.22,WH,KG,0,2.7,2.52,NR,5/27/2009 4:00:00,5/27/2009 4:00:00,44.2902,-68.51975,44.27595,-68.51815,16.1,13.9,15,20,0.858,4678814,1,20,30,5.22,2009,7.1,30.14
1222,1793651,SP09,83,4,3,423,lobster american,Homarus americanus,2,2,1.08,1.08,WH,KG,0,0.76,0.32,R,5/28/2009 4:00:00,5/28/2009 4:00:00,44.06915,-67.91995,44.05855,-67.92958,57.5,52,54.75,19,0.772,4678815,1.052631579,20,2.105263158,1.136842105,2009,5.6,32.45
1223,1793653,SP09,85,4,4,389,lobster american,Homarus americanus,3,3,1.58,1.58,WH,KG,0,#N/A,1.58,NR,5/29/2009 4:00:00,5/29/2009 4:00:00,44.08988,-68.04638,44.08247,-68.03375,55,54.8,54.9,18,0.705,4678817,1.111111111,20,3.333333333,1.755555556,2009,5.3,32.28
1224,1793654,SP09,86,4,3,298,lobster american,Homarus americanus,11,11,5.14,5.14,WH,KG,0,2.38,2.76,R,5/29/2009 4:00:00,5/29/2009 4:00:00,44.13018,-68.01992,44.1171,-68.02095,51.7,53.5,52.6,20,0.786,4678818,1,20,11,5.14,2009,5.3,32.15
1225,1793656,SP09,88,4,2,59,lobster american,Homarus americanus,341,341,47.02,47.02,WH,KG,0,24.9,22.12,R,5/29/2009 4:00:00,5/29/2009 4:00:00,44.34427,-68.11493,44.33058,-68.11585,33.1,32.5,32.8,20,0.823,4678820,1,20,341,47.02,2009,5.7,31.74
1226,1793657,SP09,89,4,2,70,lobster american,Homarus americanus,694,694,126.62,126.62,WH,KG,0,72.44,54.18,NR,5/29/2009 4:00:00,5/29/2009 4:00:00,44.36095,-68.16337,44.37333,-68.17028,28.9,26.7,27.8,20,0.8,4678821,1,20,694,126.62,2009,6.3,31.53
1227,1793659,SP09,91,5,4,750,lobster american,Homarus americanus,1,1,0.76,0.76,WH,KG,0,0.76,#N/A,R,6/1/2009 4:00:00,6/1/2009 4:00:00,44.16278,-67.80695,44.1533,-67.7918,75,79.8,77.4,20,0.866,4678847,1,20,1,0.76,2009,6.3,33.38
1228,1793660,SP09,92,5,4,700,lobster american,Homarus americanus,1,1,0.44,0.44,WH,KG,0,#N/A,0.44,R,6/1/2009 4:00:00,6/1/2009 4:00:00,44.20568,-67.77017,44.21637,-67.75927,71.9,66.8,69.35,20,0.796,4678848,1,20,1,0.44,2009,6.1,32.78
1229,1793661,SP09,93,5,3,634,lobster american,Homarus americanus,11,11,5.62,5.62,WH,KG,0,4.08,1.54,R,6/1/2009 4:00:00,6/1/2009 4:00:00,44.2631,-67.7895,44.27265,-67.7759,42,42.2,42.1,20,0.82,4678849,1,20,11,5.62,2009,6,32.04
1230,1793662,SP09,94,5,3,636,lobster american,Homarus americanus,2,2,1.28,1.28,WH,KG,0,#N/A,1.28,R,6/1/2009 4:00:00,6/1/2009 4:00:00,44.26567,-67.7372,44.26355,-67.71795,52,57.8,54.9,20,0.838,4678850,1,20,2,1.28,2009,6.2,32.15
1231,1793663,SP09,95,5,2,364,lobster american,Homarus americanus,204,204,52.88,52.88,WH,KG,0,26.38,26.5,NR,6/2/2009 4:00:00,6/2/2009 4:00:00,44.415,-67.56937,44.40727,-67.58555,36.8,37.2,37,20,0.836,4678851,1,20,204,52.88,2009,6.1,31.99
1232,1793664,SP09,96,5,3,401,lobster american,Homarus americanus,70,70,25.34,25.34,WH,KG,0,12.7,12.64,R,6/2/2009 4:00:00,6/2/2009 4:00:00,44.3947,-67.53062,44.38668,-67.54617,48.8,47.5,48.15,20,0.823,4678852,1,20,70,25.34,2009,6,32.17
1233,1793665,SP09,97,5,2,459,lobster american,Homarus americanus,39,39,25,25,WH,KG,0,16.98,8.02,RA,6/2/2009 4:00:00,6/2/2009 4:00:00,44.37212,-67.66995,44.36682,-67.67637,33.2,33.6,33.4,10,0.434,4679589,2,20,78,50,2009,6,31.99
1234,1793666,SP09,98,5,1,238,lobster american,Homarus americanus,377,377,103.36,103.36,WH,KG,0,45.72,57.64,R,6/2/2009 4:00:00,6/2/2009 4:00:00,44.46625,-67.7607,44.47672,-67.76013,18.8,16.3,17.55,15,0.648,4679587,1.333333333,20,502.6666667,137.8133333,2009,6.3,31.89
1235,1793668,SP09,100,5,3,349,lobster american,Homarus americanus,6,6,3.26,3.26,WH,KG,0,2.16,1.1,R,6/3/2009 4:00:00,6/3/2009 4:00:00,44.42348,-67.12935,44.42528,-67.14812,57,58.8,57.9,20,0.814,4679586,1,20,6,3.26,2009,6.4,33.28
1236,1793669,SP09,101,5,2,190,lobster american,Homarus americanus,64,64,18.92,18.92,WH,KG,0,9.38,9.54,R,6/3/2009 4:00:00,6/3/2009 4:00:00,44.55155,-67.18302,44.54437,-67.1914,42.5,39.2,40.85,14,0.561,4679590,1.428571429,20,91.42857143,27.02857143,2009,6,32.17
1237,1793670,SP09,102,5,2,231,lobster american,Homarus americanus,38,38,13.54,13.54,WH,KG,0,4.76,8.78,R,6/3/2009 4:00:00,6/3/2009 4:00:00,44.50255,-67.28778,44.5003,-67.3064,40,35.9,37.95,19,0.809,4679591,1.052631579,20,40,14.25263158,2009,6,32.1
1238,1793671,SP09,103,5,4,503,lobster american,Homarus americanus,2,2,1.62,1.62,WH,KG,0,#N/A,1.62,R,6/3/2009 4:00:00,6/3/2009 4:00:00,44.34835,-67.4238,44.35922,-67.41932,63.9,64.2,64.05,20,0.693,4679600,1,20,2,1.62,2009,6.2,32.66
1239,1793673,SP09,105,5,3,78,lobster american,Homarus americanus,82,82,30.62,30.62,WH,KG,0,19.98,10.64,R,6/4/2009 4:00:00,6/4/2009 4:00:00,44.63972,-67.10353,44.64618,-67.0946,48.8,46.7,47.75,13,0.544,4679592,1.538461538,20,126.1538462,47.10769231,2009,5.8,31.72
1240,1793674,SP09,106,5,3,56,lobster american,Homarus americanus,211,211,46.56,46.56,WH,KG,0,22.12,24.44,R,6/4/2009 4:00:00,6/4/2009 4:00:00,44.66328,-67.04928,44.6721,-67.03468,45.1,42.7,43.9,20,0.817,4679593,1,20,211,46.56,2009,5.9,31.67
1241,1793676,SP09,108,5,3,24,lobster american,Homarus americanus,17,17,5.64,5.64,WH,KG,0,3.02,2.62,R,6/4/2009 4:00:00,6/4/2009 4:00:00,44.74402,-67.01045,44.7316,-67.0236,46.2,43.9,45.05,20,0.933,4679595,1,20,17,5.64,2009,5.7,31.79
1242,1793677,SP09,109,5,1,43,lobster american,Homarus americanus,50,50,24.5,24.5,WH,KG,0,14.14,10.36,R,6/4/2009 4:00:00,6/4/2009 4:00:00,44.69947,-67.11623,44.68738,-67.12897,20.7,23.3,22,20,0.906,4679596,1,20,50,24.5,2009,6.2,31.7
1243,1793678,SP09,110,5,1,85,lobster american,Homarus americanus,27,27,8.6,8.6,WH,KG,0,4.52,4.08,RA,6/4/2009 4:00:00,6/4/2009 4:00:00,44.62383,-67.34987,44.63102,-67.33783,10.5,9.3,9.9,16,0.673,4679597,1.25,20,33.75,10.75,2009,6.6,31.83
1244,1793680,SP09,112,5,3,244,lobster american,Homarus americanus,230,230,50.22,50.22,WH,KG,0,26.3,23.92,RA,6/5/2009 4:00:00,6/5/2009 4:00:00,44.48088,-67.50875,44.46897,-67.51527,42,45.4,43.7,19,0.768,4679599,1.052631579,20,242.1052632,52.86315789,2009,6.3,31.8
1245,1960566,FL09,1,1,2,575,lobster american,Homarus americanus,120,120,25.38,25.38,WH,KG,0,14.36,11.02,R,10/5/2009 4:00:00,10/5/2009 4:00:00,42.95242,-70.64688,42.94412,-70.66323,25.4,25.2,25.3,20,0.887,4763426,1,20,120,25.38,2009,8.4,32.39
1246,1960567,FL09,2,1,3,659,lobster american,Homarus americanus,21,21,8.14,8.14,WH,KG,0,5.8,2.34,R,10/5/2009 4:00:00,10/5/2009 4:00:00,42.8912,-70.60727,42.90187,-70.594,42.5,42.3,42.4,20,0.865,4763427,1,20,21,8.14,2009,7.5,32.62
1247,1960568,FL09,3,1,2,634,lobster american,Homarus americanus,58,58,12.18,12.18,WH,KG,0,8.72,3.46,R,10/5/2009 4:00:00,10/5/2009 4:00:00,42.89978,-70.68687,42.9104,-70.6743,30.9,30.6,30.75,20,0.844,4763428,1,20,58,12.18,2009,8.4,32.43
1248,1960570,FL09,5,1,1,534,lobster american,Homarus americanus,485,485,80.9,80.9,WH,KG,0,40.88,40.02,RA,10/5/2009 4:00:00,10/5/2009 4:00:00,42.98135,-70.66407,42.99232,-70.65415,14.2,14.8,14.5,20,0.789,4763430,1,20,485,80.9,2009,10.1,32.74
1249,1960571,FL09,6,1,3,541,lobster american,Homarus americanus,9,9,3.66,3.66,WH,KG,0,2.94,0.72,R,10/6/2009 4:00:00,10/6/2009 4:00:00,42.98918,-70.49757,43.0019,-70.49102,48.3,47.3,47.8,20,0.826,4763431,1,20,9,3.66,2009,7.5,32.82
1250,1960572,FL09,7,1,4,587,lobster american,Homarus americanus,1,1,0.78,0.78,WH,KG,0,0.78,#N/A,R,10/6/2009 4:00:00,10/6/2009 4:00:00,42.95278,-70.36683,42.95843,-70.3835,70.9,69.9,70.4,20,0.811,4763734,1,20,1,0.78,2009,6,32.9
1251,1960573,FL09,8,1,3,468,lobster american,Homarus americanus,5,5,1.78,1.78,WH,KG,0,1.78,#N/A,R,10/6/2009 4:00:00,10/6/2009 4:00:00,43.0653,-70.41388,43.05343,-70.42405,52,52.1,52.05,20,0.84,4763432,1,20,5,1.78,2009,7.3,32.81
1252,1960575,FL09,10,1,2,347,lobster american,Homarus americanus,156,156,37,37,WH,KG,0,20.44,16.56,R,10/6/2009 4:00:00,10/6/2009 4:00:00,43.16943,-70.4413,43.1819,-70.43325,34.5,36.9,35.7,20,0.847,4763434,1,20,156,37,2009,8.8,32.74
1253,1960576,FL09,11,1,4,371,lobster american,Homarus americanus,1,1,0.08,0.08,WH,KG,0,#N/A,#N/A,R,10/7/2009 4:00:00,10/7/2009 4:00:00,43.16312,-70.3108,43.17102,-70.29392,62.6,64.6,63.6,20,0.881,4763813,1,20,1,0.08,2009,6.5,33.1
1254,1960577,FL09,12,1,4,277,lobster american,Homarus americanus,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,R,10/7/2009 4:00:00,10/7/2009 4:00:00,43.24105,-70.1774,43.2542,-70.1696,69.4,66.4,67.9,20,0.86,#N/A,1,20,0,0,2009,6.9,33.16
1255,1960578,FL09,13,1,4,133,lobster american,Homarus americanus,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,R,10/7/2009 4:00:00,10/7/2009 4:00:00,43.36233,-70.10673,43.3766,-70.10387,72.4,72.2,74.2,20,0.866,#N/A,1,20,0,0,2009,6.4,33.31
1256,1960580,FL09,15,1,1,1,lobster american,Homarus americanus,6,6,1.44,1.44,WH,KG,0,1.12,0.32,RA,10/8/2009 4:00:00,10/8/2009 4:00:00,43.55187,-70.28275,43.54608,-70.29252,3.3,2.6,2.95,15,0.576,4763702,1.333333333,20,8,1.92,2009,10.9,32.48
1257,1960581,FL09,16,1,1,14,lobster american,Homarus americanus,29,29,7.58,7.58,WH,KG,0,4.18,3.4,NR,10/8/2009 4:00:00,10/8/2009 4:00:00,43.50108,-70.34808,43.51403,-70.34345,8.2,6,7.1,20,0.803,4763435,1,20,29,7.58,2009,11.6,32.5
1258,1960583,FL09,18,1,3,100,lobster american,Homarus americanus,88,88,20.98,20.98,WH,KG,0,13.8,7.18,R,10/8/2009 4:00:00,10/8/2009 4:00:00,43.39547,-70.25067,43.40535,-70.2397,46.4,47.4,46.9,20,0.796,4763437,1,20,88,20.98,2009,8.7,32.97
1259,1960584,FL09,19,1,3,76,lobster american,Homarus americanus,55,55,15.62,15.62,WH,KG,0,8.64,6.98,RA,10/8/2009 4:00:00,10/8/2009 4:00:00,43.43183,-70.22053,43.43783,-70.20367,48.6,47.4,48,20,0.821,4763438,1,20,55,15.62,2009,8,33.03
1260,1960585,FL09,20,1,2,29,lobster american,Homarus americanus,352,352,76.9,76.9,WH,KG,0,42.26,34.64,RA,10/8/2009 4:00:00,10/8/2009 4:00:00,43.49023,-70.21178,43.50323,-70.21142,34.7,34.5,34.6,20,0.815,4763439,1,20,352,76.9,2009,9.2,32.67
1261,1960586,FL09,21,2,4,716,lobster american,Homarus americanus,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,R,10/12/2009 4:00:00,10/12/2009 4:00:00,43.47117,-70.02542,43.46262,-70.04023,63.1,63.7,63.4,20,0.825,#N/A,1,20,0,0,2009,7.6,33.03
1262,1960587,FL09,22,2,4,721,lobster american,Homarus americanus,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,R,10/12/2009 4:00:00,10/12/2009 4:00:00,43.46987,-69.94075,43.48068,-69.92742,67.8,64.6,66.2,20,0.872,#N/A,1,20,0,0,2009,6.7,33.16
